STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGMZTC30703,Subscriptions  Licensing,WatchGuard Managed Zero-Trust - 3-Year - 5001+ Seats,https://www.leadersystems.com.au/Images/NWG-WGMZTC30703.jpg,Watchguard,WGMZTC30703,430.00,537.00
NWG-WGZTC30401,Subscriptions  Licensing,WatchGuard Zero-Trust - 1-Year - 251 to 500 Seats,https://www.leadersystems.com.au/Images/NWG-WGZTC30401.jpg,Watchguard,WGZTC30401,169.00,210.00
NWG-WGTSSAAS30103,Cloud  Server Security,WatchGuard ThreatSync+ SAAS - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30103.jpg,Watchguard,WGTSSAAS30103,90.00,112.00
NWG-WGTSSAAS30301,Cloud  Server Security,WatchGuard ThreatSync+ SAAS - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSSAAS30301.jpg,Watchguard,WGTSSAAS30301,32.00,40.00
NWG-WGTSFS30403,Firewalls  Network Security,WatchGuard Orion - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30403.jpg,Watchguard,WGTSFS30403,130.00,165.00
NWG-WGTSFS30703,Firewalls  Network Security,WatchGuard Orion - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30703.jpg,Watchguard,WGTSFS30703,83.00,106.00
NWG-WGMDRT30403,Managed Detection  Response (MDR),WatchGuard Total MDR - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30403.jpg,Watchguard,WGMDRT30403,277.00,329.08
NWG-WGMDRT30301,Managed Detection  Response (MDR),WatchGuard Total MDR - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRT30301.jpg,Watchguard,WGMDRT30301,106.00,125.93
NWG-WGMDRM30301,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30301.jpg,Watchguard,WGMDRM30301,73.00,86.72
NWG-WGMDRM30401,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30401.jpg,Watchguard,WGMDRM30401,60.00,71.28
NWG-WGMDRM30103,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30103.jpg,Watchguard,WGMDRM30103,239.00,283.93
NWG-WGMDRM30303,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30303.jpg,Watchguard,WGMDRM30303,175.00,207.90
NWG-WGSIEM30403,Firewalls  Network Security,WatchGuard SIEMFeeder - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30403.jpg,Watchguard,WGSIEM30403,20.00,25.00
NWG-WGSIEM30501,Firewalls  Network Security,WatchGuard SIEMFeeder - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30501.jpg,Watchguard,WGSIEM30501,7.00,9.00
NWG-WGA432000,WatchGuard Blank Appliance,WatchGuard AP432 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGA432000.jpg,Watchguard,WGA432000,853.00,1187.00
NWG-WGM290000,WatchGuard Blank Appliance,WatchGuard Firebox M290 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM290000.jpg,Watchguard,WGM290000,1739.00,2263.00
NWG-WGT25000,WatchGuard Blank Appliance,WatchGuard Firebox T25 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT25000.jpg,Watchguard,WGT25000,394.00,542.00
NWG-WGVMC171,Cloud  Server Security,WatchGuard APT Blocker 1-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC171.jpg,Watchguard,WGVMC171,229.00,291.00
NWG-WGT490071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T45-CW - 1-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490071.jpg,Watchguard,WGT490071,911.00,1234.00
NWG-WGT490061,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-CW - 1-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490061.jpg,Watchguard,WGT490061,568.00,769.00
NWG-WGT480065,Firewalls  Network Security,WatchGuard Standard Support for Firebox T45-W-PoE - 5-Year (License ONLY; HW SKU: WGT48000-AU),https://www.leadersystems.com.au/Images/NWG-WGT480065.jpg,Watchguard,WGT480065,1577.00,2175.00
NWG-WGT260075,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25-W - 5-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260075.jpg,Watchguard,WGT260075,1894.00,2565.00
NWG-WGT260071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T25-W - 1-Year (License ONLY; HW SKU: WGT26000),https://www.leadersystems.com.au/Images/NWG-WGT260071.jpg,Watchguard,WGT260071,484.00,656.00
NWG-WGT250215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25 - 5-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250215.jpg,Watchguard,WGT250215,2958.00,4079.00
NWG-WGT1850063,Firewalls  Network Security,WatchGuard Standard Support for Firebox T185 - 3-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT1850063.jpg,Watchguard,WGT1850063,2792.00,3781.00
NWG-WGT250211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T25 - 1-Year (License ONLY; HW SKU: WGT25000),https://www.leadersystems.com.au/Images/NWG-WGT250211.jpg,Watchguard,WGT250211,606.00,836.00
NWG-WGM6900213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900213.jpg,Watchguard,WGM6900213,23118.00,31304.00
NWG-WGM6900203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900203.jpg,Watchguard,WGM6900203,10938.00,14812.00
NWG-WGM6900071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M690 - 1-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900071.jpg,Watchguard,WGM6900071,5892.00,7979.00
NWG-WGT18501605,Firewalls  Network Security,WatchGuard  Standard Support for Firebox T185 High Availability - 5-Year (License ONLY; HW SKU: WGT185000),https://www.leadersystems.com.au/Images/NWG-WGT18501605.jpg,Watchguard,WGT18501605,2654.00,3595.00
NWG-WGT185343,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox T185,https://www.leadersystems.com.au/Images/NWG-WGT185343.jpg,Watchguard,WGT185343,4079.00,5082.00
NWG-WGM6900063,Firewalls  Network Security,WatchGuard Standard Support for Firebox M690 - 3-Year (License ONLY; HW SKU: WGM690000),https://www.leadersystems.com.au/Images/NWG-WGM6900063.jpg,Watchguard,WGM6900063,6430.00,8708.00
NWG-WGM3901603,Firewalls  Network Security,WatchGuard High Availability for M390 - 3-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3901603.jpg,Watchguard,WGM3901603,938.00,1271.00
NWG-WGM3900071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900071.jpg,Watchguard,WGM3900071,2134.00,2890.00
NWG-WGM3900061,Firewalls  Network Security,WatchGuard Standard Support for Firebox M390 - 1-Year (License ONLY; HW SKU: WGM390000),https://www.leadersystems.com.au/Images/NWG-WGM3900061.jpg,Watchguard,WGM3900061,1310.00,1774.00
NWG-WGM2900203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox M290 - 3-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900203.jpg,Watchguard,WGM2900203,2632.00,3564.00
NWG-WGFCI30303,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30303.jpg,Watchguard,WGFCI30303,267.00,333.00
NWG-WGFCI30403,Firewalls  Network Security,WatchGuard FireCloud Internet Access - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCI30403.jpg,Watchguard,WGFCI30403,233.00,291.00
NWG-WGM2900081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M290 - 1-Year (License ONLY; HW SKU: WGM290000),https://www.leadersystems.com.au/Images/NWG-WGM2900081.jpg,Watchguard,WGM2900081,2654.00,3595.00
NWG-WGA43222103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP432 - 3-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222103.jpg,Watchguard,WGA43222103,172.00,233.00
NWG-WGA43222005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP432 - 5-year (License ONLY; HW SKU: WGA432000),https://www.leadersystems.com.au/Images/NWG-WGA43222005.jpg,Watchguard,WGA43222005,429.00,581.00
NWG-WGA33222103,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP332CR - 3-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222103.jpg,Watchguard,WGA33222103,172.00,233.00
NWG-WGA33222005,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP332CR - 5-year (License ONLY; HW SKU: WGA332000),https://www.leadersystems.com.au/Images/NWG-WGA33222005.jpg,Watchguard,WGA33222005,429.00,581.00
NWG-WGA33022101,Firewalls  Network Security,Standard Wi-Fi Management for WatchGuard AP330 - 1-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022101.jpg,Watchguard,WGA33022101,86.00,117.00
NWG-WGTSFS30301,Firewalls  Network Security,WatchGuard Orion - 1 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30301.jpg,Watchguard,WGTSFS30301,61.00,77.00
NWG-WGTSFS30501,Firewalls  Network Security,WatchGuard Orion - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30501.jpg,Watchguard,WGTSFS30501,46.00,59.00
NWG-WGTSFS30701,Firewalls  Network Security,WatchGuard Orion - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSFS30701.jpg,Watchguard,WGTSFS30701,35.00,44.00
NWG-WGA33022003,Firewalls  Network Security,USP Wi-Fi Management for WatchGuard AP330 - 3-year (License ONLY; HW SKU: WGA330000),https://www.leadersystems.com.au/Images/NWG-WGA33022003.jpg,Watchguard,WGA33022003,286.00,388.00
NWG-WGM58000081,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000081.jpg,Watchguard,WGM58000081,82872.00,120289.00
NWG-WGM58000211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox M5800 - 1-Year (License ONLY; HW SKU: WGM58000),https://www.leadersystems.com.au/Images/NWG-WGM58000211.jpg,Watchguard,WGM58000211,70773.00,102719.00
NWG-WGM48000201,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for M4800 - 1-Year (License ONLY; HW SKU: WGM48000),https://www.leadersystems.com.au/Images/NWG-WGM48000201.jpg,Watchguard,WGM48000201,9920.00,13433.00
NWG-WGESA30203,Endpoint  Mobile Protection,WatchGuard Endpoint Security Basic - 3 Year - 51 to 100 licenses,https://www.leadersystems.com.au/Images/NWG-WGESA30203.jpg,Watchguard,WGESA30203,104.00,130.00
NWG-WGESA30501,Endpoint  Mobile Protection,WatchGuard Endpoint Security Basic - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGESA30501.jpg,Watchguard,WGESA30501,29.00,37.00
NWG-WGESA30703,Endpoint  Mobile Protection,WatchGuard Endpoint Security Basic - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGESA30703.jpg,Watchguard,WGESA30703,53.00,67.00
NWG-WGESB30403,Endpoint  Mobile Protection,WatchGuard Endpoint Security 360 - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGESB30403.jpg,Watchguard,WGESB30403,144.00,180.00
NWG-WGESC30103,Endpoint  Mobile Protection,WatchGuard Endpoint Security Elite - 3 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGESC30103.jpg,Watchguard,WGESC30103,266.00,332.00
NWG-WGESC30601,Endpoint  Mobile Protection,WatchGuard Endpoint Security Elite - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGESC30601.jpg,Watchguard,WGESC30601,58.00,73.00
NWG-WGESD321803,Endpoint  Mobile Protection,WatchGuard Endpoint Security 1yr Data Retention - 3 Year,https://www.leadersystems.com.au/Images/NWG-WGESD321803.jpg,Watchguard,WGESD321803,36.00,45.00
NWG-WGWEDP30303,Endpoint  Mobile Protection,WatchGuard Endpoint Security Prime - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGWEDP30303.jpg,Watchguard,WGWEDP30303,115.00,144.00
NWG-WGWEDP30703,Endpoint  Mobile Protection,WatchGuard Endpoint Security Prime - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGWEDP30703.jpg,Watchguard,WGWEDP30703,67.00,84.00
NWG-WGMDRO30503,Managed Detection  Response (MDR),WatchGuard Open MDR  - 3 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRO30503.jpg,Watchguard,WGMDRO30503,344.00,408.67
NWG-WGTSO30105,Cloud  Server Security,WatchGuard ThreatSync Open - 5 year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30105.jpg,Watchguard,WGTSO30105,82.00,103.00
NWG-WGTSO30303,Cloud  Server Security,WatchGuard ThreatSync Open - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30303.jpg,Watchguard,WGTSO30303,39.00,49.00
NWG-WGTSO30501,Cloud  Server Security,WatchGuard ThreatSync Open - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30501.jpg,Watchguard,WGTSO30501,13.00,17.00
NWG-WGTSO30720,Cloud  Server Security,WatchGuard ThreatSync Open - Monthly Subscription - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGTSO30720.jpg,Watchguard,WGTSO30720,62.00,79.00
NWG-WGCDR30501,Cloud  Server Security,WatchGuard CloudDR - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30501.jpg,Watchguard,WGCDR30501,4546.00,5768.00
NWG-WGMDRM30501,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 501 to 1000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30501.jpg,Watchguard,WGMDRM30501,53.00,62.96
NWG-WGMDRM30601,Managed Detection  Response (MDR),WatchGuard Core MDR for Microsoft - 1 Year - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGMDRM30601.jpg,Watchguard,WGMDRM30601,46.00,55.00
NWG-WGSIEM30101,Firewalls  Network Security,WatchGuard SIEMFeeder - 1 Year - 1 to 50 licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30101.jpg,Watchguard,WGSIEM30101,12.00,15.00
NWG-WGSIEM30703,Firewalls  Network Security,WatchGuard SIEMFeeder - 3 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGSIEM30703.jpg,Watchguard,WGSIEM30703,13.00,17.00
NWG-WGVMC003,Firewalls  Network Security,WatchGuard FireboxV Micro with 3-yr Standard Support,https://www.leadersystems.com.au/Images/NWG-WGVMC003.jpg,Watchguard,WGVMC003,887.00,1201.00
NWG-WGCDR30303,Cloud  Server Security,WatchGuard CloudDR - 3 Year - 101 to 250 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30303.jpg,Watchguard,WGCDR30303,4546.00,5768.00
NWG-WGCDR30620,Cloud  Server Security,WatchGuard CloudDR - Monthly Subscription - 1001 to 5000 licenses,https://www.leadersystems.com.au/Images/NWG-WGCDR30620.jpg,Watchguard,WGCDR30620,4546.00,5768.00
NWG-WGVMC331,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV Micro,https://www.leadersystems.com.au/Images/NWG-WGVMC331.jpg,Watchguard,WGVMC331,468.00,584.00
NWG-WGFCT30701,Firewalls  Network Security,WatchGuard FireCloud Total Access   - 1 Year - 5001+ licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30701.jpg,Watchguard,WGFCT30701,91.00,114.00
NWG-WGFCT30403,Firewalls  Network Security,WatchGuard FireCloud Total Access   - 3 Year - 251 to 500 licenses,https://www.leadersystems.com.au/Images/NWG-WGFCT30403.jpg,Watchguard,WGFCT30403,363.00,452.00
NWG-WGT1160215,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T115-W - 5-Year (License ONLY; HW SKU: WGT116000),https://www.leadersystems.com.au/Images/NWG-WGT1160215.jpg,Watchguard,WGT1160215,3043.00,4122.00
NWG-WGT116341,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox T115-W,https://www.leadersystems.com.au/Images/NWG-WGT116341.jpg,Watchguard,WGT116341,479.00,597.00
NWG-WGT1260213,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T125-W - 3-Year (License ONLY; HW SKU: WGT126000),https://www.leadersystems.com.au/Images/NWG-WGT1260213.jpg,Watchguard,WGT1260213,2174.00,2944.00
NWG-WGT12621801,Subscriptions  Licensing,WatchGuard Cloud 1-month data retention for T125-W - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGT12621801.jpg,Watchguard,WGT12621801,137.00,171.00
NWG-WGT126261,Subscriptions  Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T125-W,https://www.leadersystems.com.au/Images/NWG-WGT126261.jpg,Watchguard,WGT126261,373.00,465.00
NWG-WGT1160085,Firewalls  Network Security,WatchGuard Total Security Suite for Firebox T115-W - 5-Year (License ONLY; HW SKU: WGT116000),https://www.leadersystems.com.au/Images/NWG-WGT1160085.jpg,Watchguard,WGT1160085,3215.00,4354.00
NWG-WGT1250203,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T125 - 3-Year (License ONLY; HW SKU: WGT125000),https://www.leadersystems.com.au/Images/NWG-WGT1250203.jpg,Watchguard,WGT1250203,1064.00,1441.00
NWG-WGT125173,Cloud  Server Security,WatchGuard APT Blocker 3-yr for Firebox T125,https://www.leadersystems.com.au/Images/NWG-WGT125173.jpg,Watchguard,WGT125173,466.00,581.00
NWG-WGT1450211,Firewalls  Network Security,Trade Up to WatchGuard Total Security Suite for Firebox T145 - 1-Year (License ONLY; HW SKU: WGT145000),https://www.leadersystems.com.au/Images/NWG-WGT1450211.jpg,Watchguard,WGT1450211,1527.00,2069.00
NWG-WGT1450071,Firewalls  Network Security,WatchGuard Basic Security Suite for Firebox T145 - 1-Year (License ONLY; HW SKU: WGT145000),https://www.leadersystems.com.au/Images/NWG-WGT1450071.jpg,Watchguard,WGT1450071,1035.00,1403.00
NWG-WGT145343,Subscriptions  Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox T145,https://www.leadersystems.com.au/Images/NWG-WGT145343.jpg,Watchguard,WGT145343,2027.00,2526.00
NWG-WGT145000,WatchGuard Blank Appliance,WatchGuard Firebox T145 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGT145000.jpg,Watchguard,WGT145000,486.00,621.00
NWG-WGM590000,WatchGuard Blank Appliance,WatchGuard Firebox M590 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM590000.jpg,Watchguard,WGM590000,5057.00,6758.00
NWG-WGM690000,WatchGuard Blank Appliance,WatchGuard Firebox M690 Appliance Only – License Not Included (Requires Separate WG License Purchase),https://www.leadersystems.com.au/Images/NWG-WGM690000.jpg,Watchguard,WGM690000,6987.00,9374.00
NWG-WGT490201,Firewalls  Network Security,Trade Up to WatchGuard Basic Security Suite for Firebox T45-CW - 1-Year (License ONLY; HW SKU: WGT49000-AU),https://www.leadersystems.com.au/Images/NWG-WGT490201.jpg,Watchguard,WGT490201,510.00,691.00
